set_num,name,num_parts,set_img_url,set_url,last_modified_dt
fig-001468,"Mia - Light Aqua Top, Dark Blue Skirt",4,https://cdn.rebrickable.com/media/sets/fig-001468/59676.jpg,https://rebrickable.com/minifigs/fig-001468/mia-light-aqua-top-dark-blue-skirt/,2020-04-13T07:20:42.579203Z
fig-001469,Banshee,4,https://cdn.rebrickable.com/media/sets/fig-001469/112215.jpg,https://rebrickable.com/minifigs/fig-001469/banshee/,2020-05-31T17:44:46.218915Z
fig-001470,Square Foot,3,https://cdn.rebrickable.com/media/sets/fig-001470/91818.jpg,https://rebrickable.com/minifigs/fig-001470/square-foot/,2020-05-31T17:55:22.506042Z
fig-001471,Lisa Simpson in Pink Dress (CMF),4,https://cdn.rebrickable.com/media/sets/fig-001471/58048.jpg,https://rebrickable.com/minifigs/fig-001471/lisa-simpson-in-pink-dress-cmf/,2020-04-22T21:05:41.519619Z
fig-001472,Bart Simpson in Bartman Disguise (CMF),4,https://cdn.rebrickable.com/media/sets/fig-001472/112250.jpg,https://rebrickable.com/minifigs/fig-001472/bart-simpson-in-bartman-disguise-cmf/,2020-04-22T21:01:21.503742Z
fig-001473,Milhouse Van Houten in Fallout Boy Costume (CMF),4,https://cdn.rebrickable.com/media/sets/fig-001473/58052.jpg,https://rebrickable.com/minifigs/fig-001473/milhouse-van-houten-in-fallout-boy-costume-cmf/,2020-04-22T21:09:04.696067Z
fig-001474,Comic Book Guy (CMF),3,https://cdn.rebrickable.com/media/sets/fig-001474/57570.jpg,https://rebrickable.com/minifigs/fig-001474/comic-book-guy-cmf/,2020-04-22T21:02:13.307392Z
fig-001475,Martin Prince,3,https://cdn.rebrickable.com/media/sets/fig-001475/58053.jpg,https://rebrickable.com/minifigs/fig-001475/martin-prince/,2020-04-22T21:08:27.976743Z
fig-001476,Professor Frink (CMF),3,https://cdn.rebrickable.com/media/sets/fig-001476/65315.jpg,https://rebrickable.com/minifigs/fig-001476/professor-frink-cmf/,2020-04-22T21:15:27.456337Z
fig-001477,Hans Moleman (CMF),3,https://cdn.rebrickable.com/media/sets/fig-001477/90506.jpg,https://rebrickable.com/minifigs/fig-001477/hans-moleman-cmf/,2020-04-22T07:36:50.686005Z
fig-001478,Selma Bouvier (CMF),4,https://cdn.rebrickable.com/media/sets/fig-001478/132730.jpg,https://rebrickable.com/minifigs/fig-001478/selma-bouvier-cmf/,2020-04-22T21:15:59.911529Z
fig-001479,"Santa, Coat and Belt, Plain Red Legs, Santa Hat (3626c Head)",5,https://cdn.rebrickable.com/media/sets/fig-001479/63632.jpg,https://rebrickable.com/minifigs/fig-001479/santa-coat-and-belt-plain-red-legs-santa-hat-3626c-head/,2020-05-03T21:18:42.571801Z
fig-001480,Patty Bouvier (CMF),4,https://cdn.rebrickable.com/media/sets/fig-001480/65316.jpg,https://rebrickable.com/minifigs/fig-001480/patty-bouvier-cmf/,2020-04-22T21:10:31.753536Z
fig-001481,Groundskeeper Willie (CMF),3,https://cdn.rebrickable.com/media/sets/fig-001481/58055.jpg,https://rebrickable.com/minifigs/fig-001481/groundskeeper-willie-cmf/,2020-04-22T21:04:00.584588Z
fig-001482,"Man, Black Torso with Blue Arms, Blue Legs, Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-001482/70265.jpg,https://rebrickable.com/minifigs/fig-001482/man-black-torso-with-blue-arms-blue-legs-brown-hair/,2020-05-19T00:27:31.597798Z
fig-001483,"Stormtrooper, First Order / Heavy Assault Stormtrooper, Neck Bracket, Pouches on Left Shoulder Strap",5,https://cdn.rebrickable.com/media/sets/fig-001483/61215.jpg,https://rebrickable.com/minifigs/fig-001483/stormtrooper-first-order-heavy-assault-stormtrooper-neck-bracket-pouches-on-left-shoulder-strap/,2024-01-13T20:17:52.172813Z
fig-001484,The Doctor / 12th Doctor,4,https://cdn.rebrickable.com/media/sets/fig-001484/105540.jpg,https://rebrickable.com/minifigs/fig-001484/the-doctor-12th-doctor/,2020-04-17T07:54:14.739088Z
fig-001485,Benny the Spaceman,5,https://cdn.rebrickable.com/media/sets/fig-001485/56694.jpg,https://rebrickable.com/minifigs/fig-001485/benny-the-spaceman/,2020-04-12T03:27:12.648891Z
fig-001486,"Miner, Dark Blue Shirt with Harness, Mining Hat, Sweat Drops",5,https://cdn.rebrickable.com/media/sets/fig-001486/57022.jpg,https://rebrickable.com/minifigs/fig-001486/miner-dark-blue-shirt-with-harness-mining-hat-sweat-drops/,2020-05-19T02:08:44.317682Z
fig-001487,Bart Simpson,3,https://cdn.rebrickable.com/media/sets/fig-001487/152785.jpg,https://rebrickable.com/minifigs/fig-001487/bart-simpson/,2020-04-17T07:58:51.975269Z
fig-001488,Samurai X / Nya (Tournament of Elements),7,https://cdn.rebrickable.com/media/sets/fig-001488/58587.jpg,https://rebrickable.com/minifigs/fig-001488/samurai-x-nya-tournament-of-elements/,2020-04-15T18:43:40.787992Z
fig-001489,Evil Knight,5,https://cdn.rebrickable.com/media/sets/fig-001489/70157.jpg,https://rebrickable.com/minifigs/fig-001489/evil-knight/,2020-05-30T16:02:54.349497Z
fig-001490,Zane ZX with Shoulder Armour,5,https://cdn.rebrickable.com/media/sets/fig-001490/117809.jpg,https://rebrickable.com/minifigs/fig-001490/zane-zx-with-shoulder-armour/,2020-04-13T07:30:55.108733Z
fig-001491,Special Forces Commander,4,https://cdn.rebrickable.com/media/sets/fig-001491/86211.jpg,https://rebrickable.com/minifigs/fig-001491/special-forces-commander/,2020-04-13T05:37:18.473777Z
fig-001492,"Policeman, Dark Blue Jacket with Pockets and Badge, White Helmet with Visor, Orange Sunglasses",5,https://cdn.rebrickable.com/media/sets/fig-001492/109953.jpg,https://rebrickable.com/minifigs/fig-001492/policeman-dark-blue-jacket-with-pockets-and-badge-white-helmet-with-visor-orange-sunglasses/,2020-05-11T23:26:59.121138Z
fig-001493,"Stephanie - White Top, Sand Green Trousers",4,,https://rebrickable.com/minifigs/fig-001493/stephanie-white-top-sand-green-trousers/,2020-04-13T08:28:51.145664Z
fig-001494,"Olivia - White/Magenta Top, Medium Azure Skirt",4,https://cdn.rebrickable.com/media/sets/fig-001494/105542.jpg,https://rebrickable.com/minifigs/fig-001494/olivia-whitemagenta-top-medium-azure-skirt/,2020-04-12T22:42:40.817562Z
fig-001495,Wonder Woman,4,https://cdn.rebrickable.com/media/sets/fig-001495/112807.jpg,https://rebrickable.com/minifigs/fig-001495/wonder-woman/,2020-04-17T17:10:04.437124Z
fig-001496,Temmin 'Snap' Wexley / Resistance Pilot,4,https://cdn.rebrickable.com/media/sets/fig-001496/58523.jpg,https://rebrickable.com/minifigs/fig-001496/temmin-snap-wexley-resistance-pilot/,2020-04-18T03:22:10.735037Z
fig-001497,"Stephanie - White Top, Magenta Skirt",5,https://cdn.rebrickable.com/media/sets/fig-001497/115133.jpg,https://rebrickable.com/minifigs/fig-001497/stephanie-white-top-magenta-skirt/,2020-04-13T08:59:33.199671Z
fig-001498,"Man, Green Jacket, Light Gray Legs, White Cap, Sunglasses",4,https://cdn.rebrickable.com/media/sets/fig-001498/70445.jpg,https://rebrickable.com/minifigs/fig-001498/man-green-jacket-light-gray-legs-white-cap-sunglasses/,2020-05-28T23:36:20.846662Z
fig-001499,"Construction Worker, Orange Jacket with Zipper and Reflective Stripes, Orange Legs, Red Hard Hat, Goatee Beard and Goggles",4,https://cdn.rebrickable.com/media/sets/fig-001499/68494.jpg,https://rebrickable.com/minifigs/fig-001499/construction-worker-orange-jacket-with-zipper-and-reflective-stripes-orange-legs-red-hard-hat-goatee-beard-and-goggles/,2020-05-19T18:58:58.791960Z
fig-001500,"Emma - Sand Blue Overall, Bow",5,https://cdn.rebrickable.com/media/sets/fig-001500/152295.jpg,https://rebrickable.com/minifigs/fig-001500/emma-sand-blue-overall-bow/,2022-11-21T05:50:08.905129Z
fig-001501,"Olivia - Lime Top, Dark Purple Skirt",4,https://cdn.rebrickable.com/media/sets/fig-001501/114111.jpg,https://rebrickable.com/minifigs/fig-001501/olivia-lime-top-dark-purple-skirt/,2020-04-13T08:58:20.229740Z
fig-001502,"Livi - Black Top, Medium Azure Skirt",4,https://cdn.rebrickable.com/media/sets/fig-001502/113328.jpg,https://rebrickable.com/minifigs/fig-001502/livi-black-top-medium-azure-skirt/,2020-04-13T09:00:54.187067Z
fig-001503,"Man, Black Torso, White Legs, Red Cap, Yellow Life Vest, Sunglasses",5,https://cdn.rebrickable.com/media/sets/fig-001503/70348.jpg,https://rebrickable.com/minifigs/fig-001503/man-black-torso-white-legs-red-cap-yellow-life-vest-sunglasses/,2020-06-01T21:33:36.905691Z
fig-001504,"Space Port Ground Grew, White Jacket, White Legs, White Hard Hat, Beard and Glasses",4,https://cdn.rebrickable.com/media/sets/fig-001504/57507.jpg,https://rebrickable.com/minifigs/fig-001504/space-port-ground-grew-white-jacket-white-legs-white-hard-hat-beard-and-glasses/,2020-05-26T20:08:25.172185Z
fig-001505,"Girl, Pink Hoodie, Short Medium Lavender Legs, Orange Life Jacket, Dark Orange Hair",5,https://cdn.rebrickable.com/media/sets/fig-001505/139744.jpg,https://rebrickable.com/minifigs/fig-001505/girl-pink-hoodie-short-medium-lavender-legs-orange-life-jacket-dark-orange-hair/,2024-01-02T23:48:03.605395Z
fig-001506,Mia - Medium Blue Overall,4,https://cdn.rebrickable.com/media/sets/fig-001506/97451.jpg,https://rebrickable.com/minifigs/fig-001506/mia-medium-blue-overall/,2020-04-20T14:56:45.660317Z
fig-001507,"Mia - Magenta Top, Dark Purple Skirt",4,https://cdn.rebrickable.com/media/sets/fig-001507/112775.jpg,https://rebrickable.com/minifigs/fig-001507/mia-magenta-top-dark-purple-skirt/,2020-04-13T07:21:16.356582Z
fig-001508,"Batman, Dark Red Robe (CMF)",4,https://cdn.rebrickable.com/media/sets/fig-001508/57904.jpg,https://rebrickable.com/minifigs/fig-001508/batman-dark-red-robe-cmf/,2021-10-01T20:19:06.788038Z
fig-001509,"Batman, Glam Metal Outfit (CMF)",6,https://cdn.rebrickable.com/media/sets/fig-001509/58024.jpg,https://rebrickable.com/minifigs/fig-001509/batman-glam-metal-outfit-cmf/,2021-10-01T20:48:10.619955Z
fig-001510,"Batman, Bright Pink Suit, Bright Pink Cowl, Wings (Fairy Batman)",6,https://cdn.rebrickable.com/media/sets/fig-001510/109469.jpg,https://rebrickable.com/minifigs/fig-001510/batman-bright-pink-suit-bright-pink-cowl-wings-fairy-batman/,2021-10-01T20:53:00.965051Z
fig-001511,"Batman, Caveman (CMF)",5,https://cdn.rebrickable.com/media/sets/fig-001511/58027.jpg,https://rebrickable.com/minifigs/fig-001511/batman-caveman-cmf/,2020-05-01T20:10:47.957819Z
fig-001512,Jake Raines with Ammo Belt (3626b Head),4,https://cdn.rebrickable.com/media/sets/fig-001512/150364.jpg,https://rebrickable.com/minifigs/fig-001512/jake-raines-with-ammo-belt-3626b-head/,2020-05-02T20:34:46.803822Z
fig-001513,"Batman, Swimsuit with Duck Float (CMF)",5,https://cdn.rebrickable.com/media/sets/fig-001513/103129.jpg,https://rebrickable.com/minifigs/fig-001513/batman-swimsuit-with-duck-float-cmf/,2024-01-13T20:18:09.062050Z
fig-001514,"Train Worker - Red/White Shirt, Blue Legs, Brown Hair, (3626a Head)",4,https://cdn.rebrickable.com/media/sets/fig-001514/69583.jpg,https://rebrickable.com/minifigs/fig-001514/train-worker-redwhite-shirt-blue-legs-brown-hair-3626a-head/,2022-07-27T20:33:07.285698Z
fig-001515,Barbara Gordon (CMF),4,https://cdn.rebrickable.com/media/sets/fig-001515/69736.jpg,https://rebrickable.com/minifigs/fig-001515/barbara-gordon-cmf/,2020-05-01T19:59:39.070884Z
fig-001516,"Anakin Skywalker, Black Robe, Black Eyes",4,https://cdn.rebrickable.com/media/sets/fig-001516/93627.jpg,https://rebrickable.com/minifigs/fig-001516/anakin-skywalker-black-robe-black-eyes/,2020-06-20T00:38:15.671623Z
fig-001517,Earth Giant,9,https://cdn.rebrickable.com/media/sets/fig-001517/82140.jpg,https://rebrickable.com/minifigs/fig-001517/earth-giant/,2021-02-09T21:13:43.682982Z
fig-001518,"Coast Guard Diver, Orange Wetsuit with Coast Guard Badge, Dark Gray Helmet with Visor",6,https://cdn.rebrickable.com/media/sets/fig-001518/79085.jpg,https://rebrickable.com/minifigs/fig-001518/coast-guard-diver-orange-wetsuit-with-coast-guard-badge-dark-gray-helmet-with-visor/,2020-05-26T17:25:22.304792Z
fig-001519,"Rebel Pilot Snowspeeder, Orange Flight Suit, White Helmet, Orange Visor",4,https://cdn.rebrickable.com/media/sets/fig-001519/66024.jpg,https://rebrickable.com/minifigs/fig-001519/rebel-pilot-snowspeeder-orange-flight-suit-white-helmet-orange-visor/,2020-07-07T00:07:44.612664Z
fig-001520,Race Driver - Ferrari,5,https://cdn.rebrickable.com/media/sets/fig-001520/109894.jpg,https://rebrickable.com/minifigs/fig-001520/race-driver-ferrari/,2020-05-09T15:57:39.082453Z
fig-001521,Commissioner James Gordon (CMF),4,https://cdn.rebrickable.com/media/sets/fig-001521/60711.jpg,https://rebrickable.com/minifigs/fig-001521/commissioner-james-gordon-cmf/,2020-05-01T20:04:21.691368Z
fig-001522,"Security Guard, Space Port, Black Jacket, Black Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-001522/106341.jpg,https://rebrickable.com/minifigs/fig-001522/security-guard-space-port-black-jacket-black-helmet-with-visor/,2020-05-26T20:10:49.713639Z
fig-001523,The Joker in Prison Clothes (CMF),4,https://cdn.rebrickable.com/media/sets/fig-001523/96376.jpg,https://rebrickable.com/minifigs/fig-001523/the-joker-in-prison-clothes-cmf/,2020-05-01T20:26:49.530740Z
fig-001524,Dick Grayson (CMF),4,https://cdn.rebrickable.com/media/sets/fig-001524/60713.jpg,https://rebrickable.com/minifigs/fig-001524/dick-grayson-cmf/,2020-05-01T20:05:21.728777Z
fig-001525,Hero with Ammo Belt,4,https://cdn.rebrickable.com/media/sets/fig-001525/58532.jpg,https://rebrickable.com/minifigs/fig-001525/hero-with-ammo-belt/,2020-04-17T17:44:47.541132Z
fig-001526,"Batgirl, Dark Pink Suit",6,https://cdn.rebrickable.com/media/sets/fig-001526/57905.jpg,https://rebrickable.com/minifigs/fig-001526/batgirl-dark-pink-suit/,2021-10-01T22:17:43.206226Z
fig-001527,Red Hood (CMF),6,https://cdn.rebrickable.com/media/sets/fig-001527/115290.jpg,https://rebrickable.com/minifigs/fig-001527/red-hood-cmf/,2020-05-01T20:22:38.919181Z
fig-001528,The Eraser (CMF),4,https://cdn.rebrickable.com/media/sets/fig-001528/71178.jpg,https://rebrickable.com/minifigs/fig-001528/the-eraser-cmf/,2020-05-01T20:25:29.144153Z
fig-001529,"Lobot, Black Eyebrows",3,https://cdn.rebrickable.com/media/sets/fig-001529/118025.jpg,https://rebrickable.com/minifigs/fig-001529/lobot-black-eyebrows/,2020-06-27T17:48:23.472000Z
fig-001530,Orca (CMF),4,https://cdn.rebrickable.com/media/sets/fig-001530/57973.jpg,https://rebrickable.com/minifigs/fig-001530/orca-cmf/,2020-05-01T20:20:08.558580Z
fig-001531,Harley Quinn in Nurse Outfit (CMF),5,https://cdn.rebrickable.com/media/sets/fig-001531/90495.jpg,https://rebrickable.com/minifigs/fig-001531/harley-quinn-in-nurse-outfit-cmf/,2020-05-01T20:20:33.156180Z
fig-001532,Zodiac Master (CMF),3,https://cdn.rebrickable.com/media/sets/fig-001532/103131.jpg,https://rebrickable.com/minifigs/fig-001532/zodiac-master-cmf/,2020-05-01T20:31:24.248226Z
fig-001533,Catman (CMF),6,https://cdn.rebrickable.com/media/sets/fig-001533/57975.jpg,https://rebrickable.com/minifigs/fig-001533/catman-cmf/,2020-05-01T20:01:28.612874Z
fig-001534,March Harriet (CMF),4,https://cdn.rebrickable.com/media/sets/fig-001534/57976.jpg,https://rebrickable.com/minifigs/fig-001534/march-harriet-cmf/,2020-05-01T20:17:14.433555Z
fig-001535,"Red Torso, Green Overall, Lime Cap",4,,https://rebrickable.com/minifigs/fig-001535/red-torso-green-overall-lime-cap/,2020-06-07T18:09:49.099865Z
fig-001536,The Calculator (CMF),7,https://cdn.rebrickable.com/media/sets/fig-001536/90248.jpg,https://rebrickable.com/minifigs/fig-001536/the-calculator-cmf/,2020-05-01T20:23:57.127467Z
fig-001537,"Dark Purple Torso, White Legs, Reddish Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-001537/125020.jpg,https://rebrickable.com/minifigs/fig-001537/dark-purple-torso-white-legs-reddish-brown-hair/,2020-06-07T18:27:33.188241Z
fig-001538,King Tut (CMF),5,https://cdn.rebrickable.com/media/sets/fig-001538/58018.jpg,https://rebrickable.com/minifigs/fig-001538/king-tut-cmf/,2020-05-01T20:08:23.086839Z
fig-001539,The Mime (CMF),4,https://cdn.rebrickable.com/media/sets/fig-001539/58025.jpg,https://rebrickable.com/minifigs/fig-001539/the-mime-cmf/,2020-05-01T20:27:51.552892Z
fig-001540,"Race Driver, Black Torso, Black Legs, Black Helmet, Crazy Demon",4,https://cdn.rebrickable.com/media/sets/fig-001540/106981.jpg,https://rebrickable.com/minifigs/fig-001540/race-driver-black-torso-black-legs-black-helmet-crazy-demon/,2020-05-09T20:04:50.187166Z
fig-001541,"Batman, Black Suit, Black Cape and Cowl, Utility Belt (3626cpr2106 Head)",6,https://cdn.rebrickable.com/media/sets/fig-001541/109699.jpg,https://rebrickable.com/minifigs/fig-001541/batman-black-suit-black-cape-and-cowl-utility-belt-3626cpr2106-head/,2021-10-01T21:04:39.262038Z
fig-001542,"Kate - Magenta/White Bikini, Medium Azure Skirt",4,https://cdn.rebrickable.com/media/sets/fig-001542/85009.jpg,https://rebrickable.com/minifigs/fig-001542/kate-magentawhite-bikini-medium-azure-skirt/,2023-02-09T05:48:45.604819Z
fig-001543,MBA Level One,5,https://cdn.rebrickable.com/media/sets/fig-001543/103085.jpg,https://rebrickable.com/minifigs/fig-001543/mba-level-one/,2020-05-02T08:20:56.910443Z
fig-001544,MBA Level Three,16,https://cdn.rebrickable.com/media/sets/fig-001544/93285.jpg,https://rebrickable.com/minifigs/fig-001544/mba-level-three/,2020-05-02T08:25:28.591239Z
fig-001545,"Man, White Jacket with Zipper, White Legs, Blue Cap",4,https://cdn.rebrickable.com/media/sets/fig-001545/63905.jpg,https://rebrickable.com/minifigs/fig-001545/man-white-jacket-with-zipper-white-legs-blue-cap/,2020-05-29T00:30:36.440838Z
fig-001546,Stunt Driver with Lime X,5,https://cdn.rebrickable.com/media/sets/fig-001546/104992.jpg,https://rebrickable.com/minifigs/fig-001546/stunt-driver-with-lime-x/,2020-04-21T22:07:11.367009Z
fig-001547,"Red Torso, Sand Blue Legs, Aviator Hat",5,https://cdn.rebrickable.com/media/sets/fig-001547/66704.jpg,https://rebrickable.com/minifigs/fig-001547/red-torso-sand-blue-legs-aviator-hat/,2020-06-07T08:39:26.151260Z
fig-001548,"Racer, Black and White Jumpsuit, Blue Helmet with Visor, Scar",5,https://cdn.rebrickable.com/media/sets/fig-001548/111540.jpg,https://rebrickable.com/minifigs/fig-001548/racer-black-and-white-jumpsuit-blue-helmet-with-visor-scar/,2020-06-08T17:24:55.823499Z
fig-001549,"Emma - Lavender Top, Magenta Skirt",4,https://cdn.rebrickable.com/media/sets/fig-001549/59674.jpg,https://rebrickable.com/minifigs/fig-001549/emma-lavender-top-magenta-skirt/,2020-04-12T22:57:07.829555Z
fig-001550,"Boba Fett, White Armor, Printed Head",6,https://cdn.rebrickable.com/media/sets/fig-001550/86038.jpg,https://rebrickable.com/minifigs/fig-001550/boba-fett-white-armor-printed-head/,2020-06-20T02:23:17.993053Z
fig-001551,Nano Quest Space Elevator,5,https://cdn.rebrickable.com/media/sets/fig-001551/100625.jpg,https://rebrickable.com/minifigs/fig-001551/nano-quest-space-elevator/,2020-06-08T13:03:52.289525Z
fig-001552,Theron Nett / Rebel Pilot X-wing,4,https://cdn.rebrickable.com/media/sets/fig-001552/58828.jpg,https://rebrickable.com/minifigs/fig-001552/theron-nett-rebel-pilot-x-wing/,2020-04-20T00:51:11.099848Z
fig-001553,"TIE Pilot, Plain Legs, Printed Black Head",4,https://cdn.rebrickable.com/media/sets/fig-001553/145554.jpg,https://rebrickable.com/minifigs/fig-001553/tie-pilot-plain-legs-printed-black-head/,2020-07-06T17:54:46.789785Z
fig-001554,Green Arrow,5,https://cdn.rebrickable.com/media/sets/fig-001554/135488.jpg,https://rebrickable.com/minifigs/fig-001554/green-arrow/,2020-04-17T16:55:37.724447Z
fig-001555,"Moana - Red Shirt, Tan Skirt",5,https://cdn.rebrickable.com/media/sets/fig-001555/114320.jpg,https://rebrickable.com/minifigs/fig-001555/moana-red-shirt-tan-skirt/,2020-04-18T11:16:29.070729Z
fig-001556,"Sonic the Hedgehog, Tan Face, Green Eyes",3,https://cdn.rebrickable.com/media/sets/fig-001556/107195.jpg,https://rebrickable.com/minifigs/fig-001556/sonic-the-hedgehog-tan-face-green-eyes/,2023-08-01T10:26:11.721759Z
fig-001557,"Tina Goldstein, Long Light Bluish Gray Coat (Dimensions)",4,https://cdn.rebrickable.com/media/sets/fig-001557/58185.jpg,https://rebrickable.com/minifigs/fig-001557/tina-goldstein-long-light-bluish-gray-coat-dimensions/,2020-05-04T07:18:50.079133Z
fig-001558,Ethan Hunt,4,https://cdn.rebrickable.com/media/sets/fig-001558/58015.jpg,https://rebrickable.com/minifigs/fig-001558/ethan-hunt/,2020-04-17T08:44:01.752769Z
fig-001559,Newt Scamander,4,https://cdn.rebrickable.com/media/sets/fig-001559/58183.jpg,https://rebrickable.com/minifigs/fig-001559/newt-scamander/,2020-06-17T14:30:16.467146Z
fig-001560,E. T. (Dimensions),3,https://cdn.rebrickable.com/media/sets/fig-001560/105552.jpg,https://rebrickable.com/minifigs/fig-001560/e-t-dimensions/,2020-04-17T16:45:53.478859Z
fig-001561,"Pilot, Red, Black, and White Jumpsuit, Red Helmet with Visor, Sunglasses",5,https://cdn.rebrickable.com/media/sets/fig-001561/105837.jpg,https://rebrickable.com/minifigs/fig-001561/pilot-red-black-and-white-jumpsuit-red-helmet-with-visor-sunglasses/,2020-06-08T22:29:03.741931Z
fig-001562,Moana - Red Skirt,5,https://cdn.rebrickable.com/media/sets/fig-001562/127304.jpg,https://rebrickable.com/minifigs/fig-001562/moana-red-skirt/,2020-04-18T11:14:45.566627Z
fig-001563,"Batman, Tartan Outfit",5,https://cdn.rebrickable.com/media/sets/fig-001563/77383.jpg,https://rebrickable.com/minifigs/fig-001563/batman-tartan-outfit/,2021-10-01T20:24:31.124774Z
fig-001564,"Man, Open Blue Jacket over Dark Red Shirt, Light Bluish Gray Legs, Black Hair, Sunglasses",4,https://cdn.rebrickable.com/media/sets/fig-001564/57227.jpg,https://rebrickable.com/minifigs/fig-001564/man-open-blue-jacket-over-dark-red-shirt-light-bluish-gray-legs-black-hair-sunglasses/,2020-06-09T21:16:11.512235Z
fig-001565,Captain America with Dark Blue Suit and Mask,3,https://cdn.rebrickable.com/media/sets/fig-001565/116543.jpg,https://rebrickable.com/minifigs/fig-001565/captain-america-with-dark-blue-suit-and-mask/,2020-04-12T05:23:17.215006Z
fig-001566,"Kanan Jarrus, Dark Brown Hair, Dark Brown Eyebrows",4,https://cdn.rebrickable.com/media/sets/fig-001566/58667.jpg,https://rebrickable.com/minifigs/fig-001566/kanan-jarrus-dark-brown-hair-dark-brown-eyebrows/,2020-06-27T17:24:21.075433Z
fig-001567,Lance Richmond in Battle Suit Outfit,5,https://cdn.rebrickable.com/media/sets/fig-001567/104853.jpg,https://rebrickable.com/minifigs/fig-001567/lance-richmond-in-battle-suit-outfit/,2020-04-16T06:16:07.698765Z
fig-001568,"Emma - Lavender Top, Dark Blue Skirt",5,https://cdn.rebrickable.com/media/sets/fig-001568/152624.jpg,https://rebrickable.com/minifigs/fig-001568/emma-lavender-top-dark-blue-skirt/,2020-04-13T09:13:25.898544Z
fig-001569,"Mia - Medium Azure Top, Lime Trousers, Magenta Cap",4,https://cdn.rebrickable.com/media/sets/fig-001569/109072.jpg,https://rebrickable.com/minifigs/fig-001569/mia-medium-azure-top-lime-trousers-magenta-cap/,2020-04-13T09:19:53.464882Z
fig-001570,"Olivia - Dark Pink Top, Medium Lavender Skirt, Safety Goggles",5,https://cdn.rebrickable.com/media/sets/fig-001570/110646.jpg,https://rebrickable.com/minifigs/fig-001570/olivia-dark-pink-top-medium-lavender-skirt-safety-goggles/,2020-08-09T11:48:35.727722Z
fig-001571,"Stephanie - Magenta Top, Sand Green Apron",4,https://cdn.rebrickable.com/media/sets/fig-001571/67746.jpg,https://rebrickable.com/minifigs/fig-001571/stephanie-magenta-top-sand-green-apron/,2020-04-13T09:15:07.925090Z
fig-001572,"Nexo Knight Soldier with Dark Azure Armor, Dark Azure Hands",5,https://cdn.rebrickable.com/media/sets/fig-001572/110483.jpg,https://rebrickable.com/minifigs/fig-001572/nexo-knight-soldier-with-dark-azure-armor-dark-azure-hands/,2022-04-13T18:38:55.285543Z
fig-001573,Lashina,4,https://cdn.rebrickable.com/media/sets/fig-001573/137917.jpg,https://rebrickable.com/minifigs/fig-001573/lashina/,2020-04-17T17:00:09.219286Z
fig-001574,First Order General / Admiral,4,https://cdn.rebrickable.com/media/sets/fig-001574/134351.jpg,https://rebrickable.com/minifigs/fig-001574/first-order-general-admiral/,2020-04-20T02:36:48.051179Z
fig-001575,Cosmic Boy,4,https://cdn.rebrickable.com/media/sets/fig-001575/120973.jpg,https://rebrickable.com/minifigs/fig-001575/cosmic-boy/,2020-04-22T23:58:09.775074Z
fig-001576,Nightwing with Black Eyemask and Blue Chest Logo,4,https://cdn.rebrickable.com/media/sets/fig-001576/120974.jpg,https://rebrickable.com/minifigs/fig-001576/nightwing-with-black-eyemask-and-blue-chest-logo/,2020-04-22T23:57:36.902221Z
fig-001577,Supergirl (Dimensions),5,https://cdn.rebrickable.com/media/sets/fig-001577/107023.jpg,https://rebrickable.com/minifigs/fig-001577/supergirl-dimensions/,2020-04-17T16:56:29.966992Z
fig-001578,"Man, Floating Classic Spaceman on Shirt, Medium Azure Legs, Lime Cap",4,https://cdn.rebrickable.com/media/sets/fig-001578/69396.jpg,https://rebrickable.com/minifigs/fig-001578/man-floating-classic-spaceman-on-shirt-medium-azure-legs-lime-cap/,2020-06-11T06:30:29.323872Z
fig-001579,"TIE Pilot, Printed Legs, Two Silver Stripes on Helmet, Silver Belt Pouches, Open Mouth",4,https://cdn.rebrickable.com/media/sets/fig-001579/57981.jpg,https://rebrickable.com/minifigs/fig-001579/tie-pilot-printed-legs-two-silver-stripes-on-helmet-silver-belt-pouches-open-mouth/,2021-01-02T09:20:06.213442Z
fig-001580,Imperial Shuttle Pilot with Light Nougat Skin - Krennic,4,https://cdn.rebrickable.com/media/sets/fig-001580/58506.jpg,https://rebrickable.com/minifigs/fig-001580/imperial-shuttle-pilot-with-light-nougat-skin-krennic/,2021-05-25T18:13:36.988834Z
fig-001581,"Race Driver, Red Torso, Red Legs, White Helmet, Ferrari 1",6,https://cdn.rebrickable.com/media/sets/fig-001581/104990.jpg,https://rebrickable.com/minifigs/fig-001581/race-driver-red-torso-red-legs-white-helmet-ferrari-1/,2020-05-08T21:05:16.832736Z
fig-001582,"Policewoman, Dark Blue Jacket with Radio, Badge, and Belt with Pouches, White Helmet with Trans-Brown Visor, Sunglasses",5,https://cdn.rebrickable.com/media/sets/fig-001582/105556.jpg,https://rebrickable.com/minifigs/fig-001582/policewoman-dark-blue-jacket-with-radio-badge-and-belt-with-pouches-white-helmet-with-trans-brown-visor-sunglasses/,2023-04-01T06:53:18.019882Z
